PostvsPreinWT	PostvsPreinTG	Diff	TGvsWTPre
ENSDARG00000098785	0	0	0	0
ENSDARG00000098786	-1	-1	0	1
ENSDARG00000098802	1	1	0	0
ENSDARG00000098810	0	0	0	0
ENSDARG00000098820	1	0	-1	0
ENSDARG00000098821	1	0	0	0
ENSDARG00000098825	0	0	0	0
ENSDARG00000098831	0	0	0	0
ENSDARG00000098834	0	0	0	0
ENSDARG00000098852	0	0	0	0
ENSDARG00000098874	0	0	0	0
ENSDARG00000098880	1	0	0	0
ENSDARG00000098890	0	0	0	0
ENSDARG00000098897	0	-1	0	1
ENSDARG00000098903	0	0	0	0
ENSDARG00000098907	0	0	0	0
ENSDARG00000098908	0	0	0	0
ENSDARG00000098911	0	0	0	0
ENSDARG00000098916	0	0	0	0
ENSDARG00000098918	0	-1	-1	1
ENSDARG00000098924	0	0	0	0
ENSDARG00000098932	0	0	0	0
ENSDARG00000098936	0	0	0	0
ENSDARG00000098942	0	-1	-1	0
ENSDARG00000098952	0	0	0	0
ENSDARG00000098954	0	0	0	0
ENSDARG00000098957	0	0	0	-1
ENSDARG00000098972	0	0	0	0
ENSDARG00000098984	-1	0	0	0
ENSDARG00000098992	-1	-1	0	0
ENSDARG00000098995	0	0	0	0
ENSDARG00000098999	0	0	0	0
ENSDARG00000099003	0	0	0	0
ENSDARG00000099014	0	0	0	0
ENSDARG00000099021	0	0	0	0
ENSDARG00000099022	0	0	0	0
ENSDARG00000099039	-1	-1	0	0
ENSDARG00000099044	0	0	0	0
ENSDARG00000099060	0	0	0	0
ENSDARG00000099069	0	0	0	0
ENSDARG00000099079	0	0	0	0
ENSDARG00000099101	0	0	0	0
ENSDARG00000099104	0	0	0	0
ENSDARG00000099117	0	0	0	0
ENSDARG00000099122	0	0	0	-1
ENSDARG00000099134	0	0	0	0
ENSDARG00000099137	1	0	0	0
ENSDARG00000099143	0	0	0	0
ENSDARG00000099144	0	0	0	0
ENSDARG00000099148	1	1	0	0
ENSDARG00000099156	0	0	0	0
ENSDARG00000099161	0	0	0	0
ENSDARG00000099164	0	0	0	0
ENSDARG00000099175	-1	-1	0	-1
ENSDARG00000099177	0	0	0	0
ENSDARG00000099184	0	-1	-1	1
ENSDARG00000099185	0	0	0	0
ENSDARG00000099194	0	0	0	0
ENSDARG00000099195	0	0	0	0
ENSDARG00000099197	0	0	0	0
ENSDARG00000099200	0	0	0	0
ENSDARG00000099203	0	0	0	0
ENSDARG00000099213	0	0	0	0
ENSDARG00000099214	0	0	0	0
ENSDARG00000099236	0	0	0	0
ENSDARG00000099240	0	0	0	0
ENSDARG00000099241	-1	0	0	0
ENSDARG00000099247	0	0	0	0
ENSDARG00000099252	0	0	0	0
ENSDARG00000099256	0	0	0	0
ENSDARG00000099258	0	0	0	0
ENSDARG00000099273	-1	-1	0	0
ENSDARG00000099274	0	0	0	0
ENSDARG00000099280	0	0	0	0
ENSDARG00000099281	1	0	0	0
ENSDARG00000099283	0	0	0	0
ENSDARG00000099291	0	0	0	0
ENSDARG00000099298	0	0	0	0
ENSDARG00000099306	0	0	0	-1
ENSDARG00000099312	0	1	0	0
ENSDARG00000099315	0	0	0	0
ENSDARG00000099339	0	0	0	0
ENSDARG00000099351	1	0	0	0
ENSDARG00000099358	-1	0	0	0
ENSDARG00000099373	0	0	0	0
ENSDARG00000099380	0	0	0	0
ENSDARG00000099383	0	0	0	0
ENSDARG00000099385	0	0	0	0
ENSDARG00000099409	0	0	0	0
ENSDARG00000099429	0	0	0	0
ENSDARG00000099431	-1	-1	0	0
ENSDARG00000099439	0	0	0	0
ENSDARG00000099441	0	0	0	0
ENSDARG00000099445	1	1	0	0
ENSDARG00000099448	0	0	0	0
ENSDARG00000099449	0	0	0	0
ENSDARG00000099453	0	0	0	0
ENSDARG00000099455	0	0	0	0
ENSDARG00000099458	0	0	0	0
ENSDARG00000099470	0	0	0	0
ENSDARG00000099476	0	0	0	0
ENSDARG00000099479	1	0	0	1
ENSDARG00000099483	0	0	0	0
ENSDARG00000099491	0	0	0	0
ENSDARG00000099499	-1	0	0	0
ENSDARG00000099510	1	0	0	0
ENSDARG00000099515	0	0	0	0
ENSDARG00000099516	0	0	0	-1
ENSDARG00000099517	0	0	0	0
ENSDARG00000099518	-1	0	0	0
ENSDARG00000099519	1	0	-1	1
ENSDARG00000099528	-1	-1	0	0
ENSDARG00000099532	0	0	0	0
ENSDARG00000099543	0	0	0	0
ENSDARG00000099547	1	1	0	0
ENSDARG00000099555	0	0	0	0
ENSDARG00000099563	0	0	0	0
ENSDARG00000099566	0	0	0	0
ENSDARG00000099572	0	0	0	0
ENSDARG00000099579	-1	0	0	0
ENSDARG00000099607	0	0	0	0
ENSDARG00000099609	0	0	0	0
ENSDARG00000099612	0	0	0	0
ENSDARG00000099621	0	0	0	0
ENSDARG00000099624	0	0	0	0
ENSDARG00000099628	0	0	0	0
ENSDARG00000099631	0	0	0	0
ENSDARG00000099635	-1	0	0	-1
ENSDARG00000099637	0	0	0	0
ENSDARG00000099640	-1	0	0	0
ENSDARG00000099644	0	0	0	0
ENSDARG00000099663	-1	0	0	0
ENSDARG00000099664	0	0	0	1
ENSDARG00000099667	-1	0	0	0
ENSDARG00000099672	1	1	0	-1
ENSDARG00000099673	0	0	0	0
ENSDARG00000099675	1	0	0	0
ENSDARG00000099679	0	0	0	0
ENSDARG00000099692	0	0	0	0
ENSDARG00000099709	1	1	0	0
ENSDARG00000099720	0	0	0	0
ENSDARG00000099724	0	0	0	0
ENSDARG00000099728	0	0	0	0
ENSDARG00000099729	0	0	0	0
ENSDARG00000099730	0	0	0	1
ENSDARG00000099732	0	0	0	0
ENSDARG00000099741	0	0	0	0
ENSDARG00000099743	0	0	0	0
ENSDARG00000099745	0	0	0	0
ENSDARG00000099746	0	1	0	0
ENSDARG00000099749	-1	0	0	-1
ENSDARG00000099752	0	0	0	0
ENSDARG00000099755	0	-1	0	0
ENSDARG00000099761	0	0	0	0
ENSDARG00000099766	0	0	0	0
ENSDARG00000099767	0	0	0	0
ENSDARG00000099768	0	0	0	0
ENSDARG00000099771	0	0	0	0
ENSDARG00000099774	0	0	0	0
ENSDARG00000099776	0	-1	-1	1
ENSDARG00000099781	0	0	0	0
ENSDARG00000099798	1	0	0	0
ENSDARG00000099812	0	0	0	1
ENSDARG00000099814	1	0	0	0
ENSDARG00000099817	0	0	0	-1
ENSDARG00000099819	0	0	0	0
ENSDARG00000099846	0	0	0	0
ENSDARG00000099850	0	0	0	0
ENSDARG00000099851	0	0	0	0
ENSDARG00000099865	-1	0	0	0
ENSDARG00000099866	0	0	0	0
ENSDARG00000099871	0	0	0	0
ENSDARG00000099885	0	0	0	0
ENSDARG00000099900	-1	-1	0	-1
ENSDARG00000099913	0	0	0	0
ENSDARG00000099917	0	0	0	0
ENSDARG00000099918	0	0	0	0
ENSDARG00000099921	0	0	0	0
ENSDARG00000099923	0	0	0	0
ENSDARG00000099933	0	0	0	0
ENSDARG00000099936	0	0	0	0
ENSDARG00000099961	0	-1	0	0
ENSDARG00000099966	1	0	0	0
ENSDARG00000099967	0	0	0	0
ENSDARG00000099969	0	1	0	-1
ENSDARG00000099970	0	0	0	0
ENSDARG00000099972	0	0	0	0
ENSDARG00000099973	0	0	0	0
ENSDARG00000099974	0	0	0	0
ENSDARG00000099981	0	0	0	0
ENSDARG00000099986	0	0	0	0
ENSDARG00000099996	-1	0	0	-1
ENSDARG00000100003	1	0	0	1
ENSDARG00000100013	0	0	0	0
ENSDARG00000100019	0	0	0	0
ENSDARG00000100020	1	0	0	0
ENSDARG00000100025	0	0	0	0
ENSDARG00000100031	0	0	0	0
ENSDARG00000100056	0	0	0	0
ENSDARG00000100060	-1	0	0	0
ENSDARG00000100069	0	0	0	0
ENSDARG00000100072	1	0	-1	1
ENSDARG00000100081	0	0	0	0
ENSDARG00000100082	0	0	0	0
ENSDARG00000100083	0	0	0	-1
ENSDARG00000100088	0	0	0	0
ENSDARG00000100095	0	0	0	0
ENSDARG00000100114	0	-1	0	0
ENSDARG00000100116	0	0	0	0
ENSDARG00000100129	0	-1	0	0
ENSDARG00000100133	0	0	0	0
ENSDARG00000100136	0	0	0	0
ENSDARG00000100149	1	0	0	0
ENSDARG00000100151	0	0	0	0
ENSDARG00000100170	0	0	0	0
ENSDARG00000100206	0	0	0	0
ENSDARG00000100209	0	0	0	0
ENSDARG00000100222	1	1	0	0
ENSDARG00000100223	0	0	0	0
ENSDARG00000100236	0	0	0	0
ENSDARG00000100252	0	0	0	0
ENSDARG00000100254	0	0	0	0
ENSDARG00000100260	-1	0	0	1
ENSDARG00000100265	0	0	0	0
ENSDARG00000100275	1	0	0	0
ENSDARG00000100285	0	0	0	0
ENSDARG00000100292	0	0	0	0
ENSDARG00000100296	0	-1	0	0
ENSDARG00000100317	0	0	0	0
ENSDARG00000100349	0	0	0	0
ENSDARG00000100354	0	0	0	-1
ENSDARG00000100363	-1	0	0	0
ENSDARG00000100366	1	0	0	1
ENSDARG00000100371	1	0	0	1
ENSDARG00000100372	-1	-1	0	0
ENSDARG00000100374	0	0	0	0
ENSDARG00000100376	1	1	0	1
ENSDARG00000100385	0	0	0	0
ENSDARG00000100392	0	0	0	0
ENSDARG00000100398	0	0	0	0
ENSDARG00000100406	0	0	0	0
ENSDARG00000100419	1	0	0	0
ENSDARG00000100422	0	0	0	0
ENSDARG00000100431	1	1	-1	0
ENSDARG00000100435	0	-1	-1	0
ENSDARG00000100446	1	0	0	0
ENSDARG00000100452	0	0	0	1
ENSDARG00000100456	0	0	0	0
ENSDARG00000100470	0	0	0	0
ENSDARG00000100483	0	0	0	0
ENSDARG00000100487	0	0	0	0
ENSDARG00000100494	0	0	0	-1
ENSDARG00000100499	0	0	0	0
ENSDARG00000100505	-1	0	0	-1
ENSDARG00000100508	0	0	0	0
ENSDARG00000100510	0	0	0	-1
ENSDARG00000100511	0	0	0	0
ENSDARG00000100514	0	0	0	0
ENSDARG00000100515	1	0	0	0
ENSDARG00000100519	-1	0	0	-1
ENSDARG00000100524	1	0	0	0
ENSDARG00000100528	0	0	0	0
ENSDARG00000100531	0	0	0	0
ENSDARG00000100536	0	0	0	0
ENSDARG00000100553	0	0	0	0
ENSDARG00000100558	0	0	0	0
ENSDARG00000100564	0	0	0	1
ENSDARG00000100573	0	0	0	0
ENSDARG00000100577	1	0	0	0
ENSDARG00000100582	0	0	0	0
ENSDARG00000100584	0	0	0	0
ENSDARG00000100588	-1	0	0	0
ENSDARG00000100591	0	0	0	0
ENSDARG00000100594	0	0	0	0
ENSDARG00000100597	0	0	0	0
ENSDARG00000100599	0	0	0	0
ENSDARG00000100611	0	0	0	0
ENSDARG00000100623	0	0	0	0
ENSDARG00000100624	-1	-1	0	0
ENSDARG00000100630	1	0	0	0
ENSDARG00000100633	0	0	0	0
ENSDARG00000100635	0	0	0	0
ENSDARG00000100646	0	0	0	1
ENSDARG00000100686	0	0	0	0
ENSDARG00000100697	0	0	0	0
ENSDARG00000100715	0	-1	0	1
ENSDARG00000100718	0	0	0	0
ENSDARG00000100725	0	0	0	0
ENSDARG00000100729	1	0	0	0
ENSDARG00000100741	1	0	0	0
ENSDARG00000100742	-1	0	0	0
ENSDARG00000100752	0	0	0	0
ENSDARG00000100773	0	1	0	0
ENSDARG00000100782	-1	-1	0	-1
ENSDARG00000100825	0	-1	0	0
ENSDARG00000100826	1	-1	-1	1
ENSDARG00000100836	0	0	0	0
ENSDARG00000100850	1	0	-1	1
ENSDARG00000100851	0	0	0	0
ENSDARG00000100867	1	0	0	0
ENSDARG00000100894	0	0	0	0
ENSDARG00000100912	0	0	0	0
ENSDARG00000100918	0	0	0	0
ENSDARG00000100936	0	0	0	0
ENSDARG00000100940	0	0	0	0
ENSDARG00000100946	1	0	0	0
ENSDARG00000100952	1	0	0	1
ENSDARG00000100954	-1	0	0	-1
ENSDARG00000100960	0	0	0	0
ENSDARG00000100968	1	0	0	0
ENSDARG00000100973	0	0	0	0
ENSDARG00000100990	1	0	-1	1
ENSDARG00000101009	0	-1	0	0
ENSDARG00000101010	-1	0	0	0
ENSDARG00000101023	0	0	0	0
ENSDARG00000101024	0	0	0	0
ENSDARG00000101029	0	0	0	0
ENSDARG00000101030	1	0	0	-1
ENSDARG00000101034	0	0	0	0
ENSDARG00000101043	0	0	0	0
ENSDARG00000101047	-1	0	0	0
ENSDARG00000101054	0	0	0	0
ENSDARG00000101060	0	0	0	0
ENSDARG00000101061	0	0	0	0
ENSDARG00000101063	1	0	0	1
ENSDARG00000101074	-1	0	1	-1
ENSDARG00000101076	0	0	0	0
ENSDARG00000101080	1	0	0	0
ENSDARG00000101082	0	0	0	1
ENSDARG00000101094	1	0	0	0
ENSDARG00000101096	0	0	0	0
ENSDARG00000101110	0	0	0	0
ENSDARG00000101115	0	0	0	-1
ENSDARG00000101116	1	0	0	0
ENSDARG00000101125	0	0	0	0
ENSDARG00000101126	0	0	0	0
ENSDARG00000101127	0	0	0	0
ENSDARG00000101135	0	0	0	-1
ENSDARG00000101139	0	0	0	0
ENSDARG00000101144	0	0	0	0
ENSDARG00000101160	0	0	0	0
ENSDARG00000101169	1	1	0	-1
ENSDARG00000101175	0	0	0	0
ENSDARG00000101180	0	0	0	0
ENSDARG00000101181	1	0	-1	0
ENSDARG00000101199	1	-1	-1	1
ENSDARG00000101200	0	0	0	0
ENSDARG00000101209	1	1	0	0
ENSDARG00000101216	0	0	0	0
ENSDARG00000101239	0	0	0	0
ENSDARG00000101244	0	0	0	0
ENSDARG00000101246	0	0	0	0
ENSDARG00000101251	-1	0	0	1
ENSDARG00000101259	0	0	0	0
ENSDARG00000101271	0	0	0	0
ENSDARG00000101277	0	0	0	0
ENSDARG00000101279	0	0	0	0
ENSDARG00000101285	0	0	0	0
ENSDARG00000101297	0	0	0	0
ENSDARG00000101306	0	0	0	0
ENSDARG00000101319	0	0	0	0
ENSDARG00000101323	0	0	0	0
ENSDARG00000101324	0	0	0	0
ENSDARG00000101331	0	0	0	0
ENSDARG00000101332	0	0	0	0
ENSDARG00000101334	1	1	0	0
ENSDARG00000101341	0	0	0	0
ENSDARG00000101362	1	0	0	1
ENSDARG00000101377	0	0	0	0
ENSDARG00000101406	0	0	0	0
ENSDARG00000101407	0	0	0	0
ENSDARG00000101413	1	1	0	0
ENSDARG00000101423	0	0	0	0
ENSDARG00000101432	0	0	0	0
ENSDARG00000101438	1	0	0	-1
ENSDARG00000101441	0	0	0	0
ENSDARG00000101455	0	0	0	0
ENSDARG00000101457	0	0	0	0
ENSDARG00000101458	0	0	0	0
ENSDARG00000101465	0	0	0	0
ENSDARG00000101472	0	0	0	0
ENSDARG00000101474	-1	-1	0	1
ENSDARG00000101482	0	0	0	0
ENSDARG00000101508	0	0	0	0
ENSDARG00000101514	0	0	0	0
ENSDARG00000101535	0	0	0	0
ENSDARG00000101540	0	0	0	0
ENSDARG00000101543	1	0	-1	0
ENSDARG00000101549	0	0	0	0
ENSDARG00000101557	0	0	0	0
ENSDARG00000101560	0	0	0	0
ENSDARG00000101561	0	0	0	0
ENSDARG00000101569	0	0	0	0
ENSDARG00000101576	0	0	0	0
ENSDARG00000101578	0	0	0	0
ENSDARG00000101584	0	0	0	0
ENSDARG00000101602	0	0	0	0
ENSDARG00000101619	-1	0	0	0
ENSDARG00000101622	-1	0	0	0
ENSDARG00000101624	0	0	0	0
ENSDARG00000101626	0	0	0	0
ENSDARG00000101628	0	0	0	0
ENSDARG00000101637	0	0	0	0
ENSDARG00000101652	0	0	0	0
ENSDARG00000101655	0	0	0	0
ENSDARG00000101670	0	0	0	0
ENSDARG00000101679	0	0	0	0
ENSDARG00000101701	0	0	0	0
ENSDARG00000101702	0	0	0	0
ENSDARG00000101707	0	0	0	0
ENSDARG00000101710	1	0	0	0
ENSDARG00000101717	0	0	0	0
ENSDARG00000101733	1	0	0	0
ENSDARG00000101735	-1	0	0	0
ENSDARG00000101744	0	0	0	0
ENSDARG00000101749	0	0	0	0
ENSDARG00000101755	0	0	0	0
ENSDARG00000101762	0	0	0	-1
ENSDARG00000101774	0	0	0	0
ENSDARG00000101785	1	1	0	-1
ENSDARG00000101787	0	0	0	0
ENSDARG00000101793	-1	0	1	-1
ENSDARG00000101799	0	0	0	0
ENSDARG00000101808	0	0	0	0
ENSDARG00000101813	0	0	0	0
ENSDARG00000101831	0	0	0	0
ENSDARG00000101844	0	0	0	1
ENSDARG00000101848	0	0	0	0
ENSDARG00000101849	0	0	0	0
ENSDARG00000101858	1	0	0	0
ENSDARG00000101859	0	0	0	0
ENSDARG00000101886	0	0	0	0
ENSDARG00000101900	0	0	0	0
ENSDARG00000101908	0	-1	0	0
ENSDARG00000101910	0	0	0	0
ENSDARG00000101914	1	1	-1	1
ENSDARG00000101915	1	0	0	0
ENSDARG00000101936	0	-1	0	0
ENSDARG00000101942	0	0	0	0
ENSDARG00000101951	1	0	0	0
ENSDARG00000101961	0	0	0	0
ENSDARG00000101967	0	0	0	0
ENSDARG00000101968	0	0	0	0
ENSDARG00000101975	0	0	0	0
ENSDARG00000101979	0	0	0	0
ENSDARG00000101983	0	0	0	0
ENSDARG00000101984	-1	0	0	-1
ENSDARG00000102004	0	0	0	0
ENSDARG00000102012	0	0	0	0
ENSDARG00000102015	0	0	0	0
ENSDARG00000102025	0	0	0	0
ENSDARG00000102035	0	0	0	0
ENSDARG00000102047	0	0	0	0
ENSDARG00000102048	1	0	-1	0
ENSDARG00000102055	0	0	0	0
ENSDARG00000102056	0	0	0	0
ENSDARG00000102059	0	0	0	0
ENSDARG00000102061	-1	-1	0	-1
ENSDARG00000102068	0	0	0	0
ENSDARG00000102070	1	0	0	0
ENSDARG00000102076	0	-1	0	0
ENSDARG00000102078	0	0	0	0
ENSDARG00000102080	0	0	0	0
ENSDARG00000102081	1	0	0	0
ENSDARG00000102094	0	0	0	0
ENSDARG00000102096	0	0	0	0
ENSDARG00000102097	0	0	0	0
ENSDARG00000102100	0	0	0	0
ENSDARG00000102101	0	0	0	0
ENSDARG00000102105	0	0	0	0
ENSDARG00000102115	-1	0	0	0
ENSDARG00000102119	0	1	0	0
ENSDARG00000102128	0	0	0	0
ENSDARG00000102138	0	0	0	0
ENSDARG00000102142	0	0	0	0
ENSDARG00000102145	0	0	0	0
ENSDARG00000102146	0	0	0	0
ENSDARG00000102147	0	0	0	0
ENSDARG00000102153	1	1	-1	1
ENSDARG00000102171	1	1	0	0
ENSDARG00000102176	0	0	0	0
ENSDARG00000102184	0	0	0	0
ENSDARG00000102195	0	0	0	0
ENSDARG00000102199	0	0	0	1
ENSDARG00000102204	0	0	0	0
ENSDARG00000102216	0	0	0	-1
ENSDARG00000102226	0	0	0	0
ENSDARG00000102228	1	0	0	0
ENSDARG00000102245	0	0	0	0
ENSDARG00000102249	1	1	0	0
ENSDARG00000102254	1	0	0	-1
ENSDARG00000102261	0	1	0	0
ENSDARG00000102272	0	0	0	0
ENSDARG00000102274	0	0	0	0
ENSDARG00000102283	0	0	0	0
ENSDARG00000102288	0	0	0	0
ENSDARG00000102291	0	0	0	1
ENSDARG00000102294	0	0	0	0
ENSDARG00000102295	0	0	0	0
ENSDARG00000102300	0	0	0	0
ENSDARG00000102305	-1	0	0	-1
ENSDARG00000102307	0	0	0	1
ENSDARG00000102320	0	0	0	0
ENSDARG00000102325	0	0	0	0
ENSDARG00000102333	-1	0	0	0
ENSDARG00000102335	0	0	0	0
ENSDARG00000102349	0	0	0	0
ENSDARG00000102362	0	0	0	0
ENSDARG00000102366	1	0	0	1
ENSDARG00000102375	0	0	0	0
ENSDARG00000102387	0	0	0	0
ENSDARG00000102393	0	0	0	0
ENSDARG00000102394	0	0	0	0
ENSDARG00000102402	0	0	0	0
ENSDARG00000102403	1	1	0	0
ENSDARG00000102407	0	0	0	0
ENSDARG00000102412	0	0	0	0
ENSDARG00000102415	0	0	0	1
ENSDARG00000102417	-1	0	0	0
ENSDARG00000102418	0	0	0	1
ENSDARG00000102428	-1	0	0	-1
ENSDARG00000102435	0	0	0	0
ENSDARG00000102441	-1	0	0	-1
ENSDARG00000102452	0	0	0	1
ENSDARG00000102453	0	0	0	0
ENSDARG00000102456	0	0	0	0
ENSDARG00000102464	0	0	0	0
ENSDARG00000102470	1	0	0	0
ENSDARG00000102471	1	0	0	-1
ENSDARG00000102474	1	1	0	0
ENSDARG00000102477	0	0	0	0
ENSDARG00000102483	0	0	0	0
ENSDARG00000102490	0	0	0	0
ENSDARG00000102512	0	0	0	0
ENSDARG00000102531	-1	0	0	0
ENSDARG00000102538	-1	0	0	0
ENSDARG00000102546	0	0	0	-1
ENSDARG00000102550	0	0	0	0
ENSDARG00000102555	1	0	0	-1
ENSDARG00000102558	0	0	0	0
ENSDARG00000102564	0	0	0	0
ENSDARG00000102571	0	0	0	0
ENSDARG00000102586	0	0	0	0
ENSDARG00000102590	-1	0	0	0
ENSDARG00000102607	0	0	0	0
ENSDARG00000102612	1	0	0	0
ENSDARG00000102615	1	0	0	0
ENSDARG00000102630	0	0	0	0
ENSDARG00000102632	0	-1	0	0
ENSDARG00000102636	0	0	0	0
ENSDARG00000102640	0	0	0	0
ENSDARG00000102643	0	0	0	-1
ENSDARG00000102674	0	0	0	0
ENSDARG00000102684	0	0	0	0
ENSDARG00000102705	0	0	0	-1
ENSDARG00000102717	0	0	0	0
ENSDARG00000102722	0	0	0	0
ENSDARG00000102734	0	0	0	0
ENSDARG00000102741	0	0	0	-1
ENSDARG00000102744	0	0	0	-1
ENSDARG00000102746	0	0	0	0
ENSDARG00000102750	1	0	0	0
ENSDARG00000102765	0	0	0	0
ENSDARG00000102766	1	0	0	1
ENSDARG00000102772	1	0	0	0
ENSDARG00000102798	0	0	0	0
ENSDARG00000102802	1	0	0	0
ENSDARG00000102808	0	0	0	1
ENSDARG00000102810	0	0	0	0
ENSDARG00000102820	0	0	0	0
ENSDARG00000102824	1	1	0	0
ENSDARG00000102827	0	0	0	0
ENSDARG00000102829	1	0	0	1
ENSDARG00000102831	0	0	0	0
ENSDARG00000102850	0	0	0	0
ENSDARG00000102855	1	1	0	0
ENSDARG00000102858	0	0	0	0
ENSDARG00000102874	-1	-1	0	1
ENSDARG00000102883	0	0	0	0
ENSDARG00000102887	1	0	0	0
ENSDARG00000102889	0	-1	0	0
ENSDARG00000102896	0	0	0	0
ENSDARG00000102899	1	1	0	0
ENSDARG00000102906	-1	-1	0	1
ENSDARG00000102923	0	0	0	0
ENSDARG00000102937	0	0	0	0
ENSDARG00000102946	0	0	0	0
ENSDARG00000102953	0	0	0	0
ENSDARG00000102956	0	0	0	0
ENSDARG00000102963	0	0	0	0
ENSDARG00000102964	0	0	0	0
ENSDARG00000102974	0	0	0	0
ENSDARG00000102975	0	0	0	0
ENSDARG00000102978	-1	0	0	0
ENSDARG00000102986	1	1	0	0
ENSDARG00000102995	-1	-1	0	0
ENSDARG00000102997	0	0	0	0
ENSDARG00000102998	0	0	0	0
ENSDARG00000103000	0	0	0	0
ENSDARG00000103002	0	1	0	0
ENSDARG00000103007	0	0	0	0
ENSDARG00000103021	0	0	0	0
ENSDARG00000103025	0	0	0	0
ENSDARG00000103027	-1	-1	0	-1
ENSDARG00000103032	0	0	0	0
ENSDARG00000103038	0	0	0	0
ENSDARG00000103046	0	0	0	0
ENSDARG00000103057	0	0	0	0
ENSDARG00000103066	0	0	0	0
ENSDARG00000103092	0	0	0	0
ENSDARG00000103095	1	0	0	0
ENSDARG00000103101	-1	0	0	0
ENSDARG00000103117	0	0	0	0
ENSDARG00000103118	0	0	0	-1
ENSDARG00000103127	0	0	0	-1
ENSDARG00000103131	0	0	0	-1
ENSDARG00000103145	0	0	0	0
ENSDARG00000103149	0	0	0	0
ENSDARG00000103155	0	0	0	0
ENSDARG00000103160	0	0	0	0
ENSDARG00000103163	-1	0	0	0
ENSDARG00000103173	0	0	0	0
ENSDARG00000103176	0	0	0	0
ENSDARG00000103187	0	0	0	0
ENSDARG00000103195	0	0	0	0
ENSDARG00000103198	0	0	0	0
ENSDARG00000103199	0	0	0	0
ENSDARG00000103200	0	0	0	0
ENSDARG00000103203	0	0	0	0
ENSDARG00000103205	0	0	0	0
ENSDARG00000103211	0	0	0	1
ENSDARG00000103226	0	-1	0	1
ENSDARG00000103251	1	1	0	0
ENSDARG00000103266	0	0	0	0
ENSDARG00000103271	1	1	0	0
ENSDARG00000103277	0	0	0	0
ENSDARG00000103294	0	0	0	0
ENSDARG00000103295	0	0	0	0
ENSDARG00000103308	0	0	0	0
ENSDARG00000103316	0	0	0	0
ENSDARG00000103318	-1	-1	0	0
ENSDARG00000103322	0	0	0	0
ENSDARG00000103337	0	0	0	0
ENSDARG00000103339	0	0	0	0
ENSDARG00000103340	0	0	0	0
ENSDARG00000103347	0	0	0	0
ENSDARG00000103350	0	0	0	0
ENSDARG00000103358	1	1	0	0
ENSDARG00000103364	-1	-1	0	0
ENSDARG00000103367	-1	-1	0	0
ENSDARG00000103370	1	0	0	0
ENSDARG00000103377	0	0	0	0
ENSDARG00000103379	0	0	0	0
ENSDARG00000103383	0	0	0	0
ENSDARG00000103388	0	0	0	0
ENSDARG00000103394	0	0	0	0
ENSDARG00000103398	0	0	0	0
ENSDARG00000103403	0	0	0	0
ENSDARG00000103404	-1	0	0	0
ENSDARG00000103409	0	0	0	0
ENSDARG00000103415	0	0	0	0
ENSDARG00000103422	0	0	0	0
ENSDARG00000103428	0	0	0	0
ENSDARG00000103432	-1	-1	0	0
ENSDARG00000103433	0	0	0	0
ENSDARG00000103444	0	0	0	0
ENSDARG00000103453	0	0	0	0
ENSDARG00000103464	0	0	0	0
ENSDARG00000103470	0	0	0	0
ENSDARG00000103479	0	0	0	0
ENSDARG00000103483	0	0	0	0
ENSDARG00000103492	0	0	0	0
ENSDARG00000103498	0	0	0	0
ENSDARG00000103503	0	0	0	0
ENSDARG00000103505	0	-1	0	0
ENSDARG00000103507	0	0	0	0
ENSDARG00000103511	0	0	0	0
ENSDARG00000103516	1	0	0	0
ENSDARG00000103521	0	0	0	0
ENSDARG00000103528	0	0	0	0
ENSDARG00000103537	0	0	0	0
ENSDARG00000103540	0	0	0	0
ENSDARG00000103542	0	1	0	0
ENSDARG00000103543	0	0	0	0
ENSDARG00000103545	0	0	0	0
ENSDARG00000103553	-1	0	0	0
ENSDARG00000103554	0	0	0	0
ENSDARG00000103566	0	0	0	0
ENSDARG00000103578	0	0	0	0
ENSDARG00000103589	0	0	0	0
ENSDARG00000103594	0	0	0	0
ENSDARG00000103598	0	0	0	0
ENSDARG00000103606	0	0	0	0
ENSDARG00000103612	0	0	0	-1
ENSDARG00000103614	0	0	0	0
ENSDARG00000103618	0	0	0	0
ENSDARG00000103619	0	-1	0	0
ENSDARG00000103634	0	0	0	0
ENSDARG00000103644	-1	0	0	0
ENSDARG00000103672	-1	0	0	0
ENSDARG00000103682	0	0	0	0
ENSDARG00000103687	0	0	0	0
ENSDARG00000103690	0	0	0	0
ENSDARG00000103691	0	0	0	0
ENSDARG00000103697	0	0	0	0
ENSDARG00000103699	1	0	0	0
ENSDARG00000103713	-1	-1	0	1
ENSDARG00000103714	0	0	0	-1
ENSDARG00000103718	0	0	0	0
ENSDARG00000103720	1	0	0	0
ENSDARG00000103730	0	0	0	0
ENSDARG00000103732	0	0	0	0
ENSDARG00000103735	0	0	0	0
ENSDARG00000103740	0	0	0	1
ENSDARG00000103743	0	0	0	0
ENSDARG00000103747	1	0	-1	1
ENSDARG00000103748	0	0	0	0
ENSDARG00000103754	0	0	0	0
ENSDARG00000103759	0	0	0	0
ENSDARG00000103771	0	0	0	0
ENSDARG00000103774	0	-1	-1	1
ENSDARG00000103785	0	0	0	1
ENSDARG00000103787	0	0	0	0
ENSDARG00000103799	-1	-1	0	0
ENSDARG00000103807	0	0	0	0
