	7 days post-amputation wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 1	Unamputated wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 2	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 1	Unamputated dnHIF1a-expressing adult zebrafish, sample 2
ENSDARG00000094811	-0.185290125961538	-0.117598170096154	-0.20807560741346198	-0.13421636548076898	-0.132704990903846	-0.159283019403846	-0.191141900586538	-0.0930783577596154	-0.17887709350961498	-0.14593065413461498	-0.14181651544230803	-0.171822218211538
ENSDARG00000094836	0.705467530759615	0.683118751115385	0.6915668614519229	0.645774189480769	0.9085318336538459	0.837595179211538	0.5181610535	0.4369790320480771	0.470613559538462	0.6628271793269229	0.434500498759615	0.623927113740385
ENSDARG00000094857	-0.172095796221154	-0.188015154721154	-0.219167048884615	-0.181713707336538	-0.168995034009615	-0.15161819572115398	-0.175201758923077	-0.166162876288462	-0.164518510201923	-0.148839683259615	-0.162130666519231	-0.161479304019231
ENSDARG00000094889	0.0676175311442308	0.0946528334711538	0.24486026965384602	0.0621041593173077	0.164690243134615	0.0661689745096154	0.23287729399999998	0.118284224682692	0.148803888192308	0.0989647862788462	0.10736225634615401	0.111403328759615
ENSDARG00000094896	-0.0549453562596154	-0.135657671826923	-0.123662337365385	-0.0605932670769231	-0.10727087615384599	-0.0541508730288462	-0.10061410980769199	-0.0630490204903846	-0.159819778519231	-0.0764031071923077	-0.11669994247115402	-0.0334240920096154
ENSDARG00000094899	-0.0970298637980769	-0.0687392411346154	-0.167176071769231	-0.18874289904807698	-0.11876662767307698	-0.17383938904807697	-0.11296435942307699	-0.10977087221153801	-0.216120408	-0.16699403017307698	-0.207689582903846	-0.0765168404807692
ENSDARG00000094960	-0.37976681450000005	-0.33568646434615396	-0.38495868550961504	-0.37081754597115396	-0.33855852201923103	-0.2996715795	-0.324331059980769	-0.36180307171153797	-0.319118346846154	-0.26796341999038503	-0.441268611634615	-0.34052707510576896
ENSDARG00000094974	0.315417302163462	0.0965187016538462	-0.124371253586538	0.0550125709326923	-0.0699604252788462	-0.0905630576730769	-0.190407802576923	-0.0481652029903846	-0.10282926628846198	-0.0359425193076923	-0.129248414673077	-0.0923284734230769
ENSDARG00000094977	-0.0937083423365385	-0.0940306778269231	-0.132889445548077	-0.0499998037788461	-0.0867679534711538	-0.0998036868461538	-0.138513904798077	-0.151894884413462	-0.0993949680673077	-0.0790089618653846	-0.153678116509615	-0.109963099836538
ENSDARG00000094992	-0.195299432028846	-0.224461547317308	-0.217479799769231	-0.23060359362500002	-0.20079910892307698	-0.24584226491346198	-0.217685437384615	-0.21297116066346203	-0.234520080913462	-0.223124361673077	-0.205179126730769	-0.181251728932692
ENSDARG00000095007	0.510044244471154	0.587403891903846	0.6708789428942309	0.687745444701923	0.6954181502211539	0.604459281375	0.737215772798077	0.560830150125	0.6755268655384621	0.5959989635961539	0.622647000644231	0.6833879014807691
ENSDARG00000095019	0.48045361157692296	0.900126924836538	0.384431230442308	0.855259216798077	0.350036357673077	0.7172718621442309	0.469981961086538	0.48927571849038504	0.7964602139519229	0.733173735471154	0.6533848597403851	0.9099996459038459
ENSDARG00000095046	0.16719303982692302	0.222802782913462	0.29562515272115397	0.308723591903846	0.18853133223076898	0.193589294807692	0.163223500269231	0.172172306230769	0.0955716204230769	0.18937047492307701	0.19292370031730802	0.192241658932692
ENSDARG00000095086	0.0693642672788461	0.11811998204807699	0.123844322346154	0.0629510854615385	0.214804840365385	0.136949247634615	0.146491027134615	0.0524116666826923	0.0763767039038462	0.139338876596154	0.0613589608461538	0.155172069173077
ENSDARG00000095090	0.917306489865385	0.862471536701923	0.733454257519231	0.953936814807692	0.750730620855769	0.726500980586538	0.7110552219134609	0.593556982807692	0.809422790875	0.443403230230769	0.817785022519231	0.576749764115385
ENSDARG00000095123	-0.0647543564519231	-0.124666273951923	-0.0276220026442308	-0.18041891430769197	-0.0757415526346154	-0.15817532169230802	-0.14827832710576902	-0.290391639759615	-0.220581595230769	-0.134118881875	-0.0929679109134615	-0.0936049809038462
ENSDARG00000095152	0.0354968845961538	0.0350907621730769	0.0661689745096154	0.0141785103365385	0.0539871639326923	0.0648657039038461	0.0802147655384615	0.0708337459615385	0.0446802673846154	0.0870553988653846	0.0370079957211538	0.0926669582692308
ENSDARG00000095223	-0.29661758498076896	-0.282057812019231	-0.278653717163462	-0.32732791947115397	-0.264367762355769	-0.29238175064423105	-0.260196864403846	-0.292187562067308	-0.28293049636538503	-0.30277740938461495	-0.32694491395192304	-0.310034316932692
ENSDARG00000095241	-0.14462573981730803	-0.11690244253846198	-0.101409152451923	-0.11246402591346198	-0.108671423903846	-0.0653137905096154	-0.0660807609230769	-0.16991606624038502	-0.20489437409615396	-0.108370431663462	-0.18966392948076896	-0.10614682344230801
ENSDARG00000095273	2.2000296960865398	2.10872288148077	2.30718361777885	2.2000296960865398	2.1704030816826902	2.23945994289423	2.2149841622211497	2.3123392538269196	2.278356330375	2.20850090780769	2.3550647910192297	2.25769764952885
ENSDARG00000095281	-0.479049078692308	-0.463512019836538	-0.488790958663462	-0.43704454	-0.410022242932692	-0.44591673048076896	-0.4035200382980771	-0.441268611634615	-0.441268611634615	-0.43704454	-0.45116216074038495	-0.479049078692308
ENSDARG00000095315	-0.24786565653846201	-0.264804763673077	-0.302534366961538	-0.38780026618269203	-0.274454160144231	-0.249896747038462	-0.30730870221153805	-0.359424459875	-0.27429346441346203	-0.214243241086538	-0.40560505321153795	-0.253598523932692
ENSDARG00000095322	0.0124584579903846	-0.0445716911442308	0.0261156926057692	-0.0115451534423077	-0.0444584684134615	0.00937777858653846	0.120009990692308	0.0273407482692308	0.0036151433076923103	0.0461056837019231	-0.0586823562596154	0.0224148608846154
ENSDARG00000095362	-0.205563793211538	-0.10231954847115401	-0.13060060094230802	-0.204048889115385	-0.20257417285576898	-0.13461322932692302	-0.18033009209615397	-0.129538525663462	-0.105855448230769	-0.150875582442308	-0.163969459951923	-0.13241519089423098
ENSDARG00000095388	-0.0274995715384615	-0.12456565953846199	0.0125861197980769	-0.0898103063461538	-0.0294541791057692	-0.11374738750961501	-0.112360063903846	-0.0191479297980769	-0.0318691501634615	-0.13317296751923102	-0.0584578980576923	-0.12257628559615402
ENSDARG00000095451	1.47992153959615	1.49697661300962	1.55790493321154	1.4743381604519201	1.58615712672115	1.41956344282692	1.5250964643173102	1.43291082822115	1.31339942533654	1.47832889966346	1.389537645875	1.54638481876923
ENSDARG00000095459	0.32332715769230796	0.44988410474038504	0.5256378284903851	0.5584622585673079	0.6446963186826921	0.565801165365385	0.48023022815384603	0.506036088971154	0.5478857528461539	0.564588486769231	0.5026810102115379	0.61809843025
ENSDARG00000095538	-0.0979439177403846	-0.08938551362500001	-0.0260259107115385	-0.0697404443076923	-0.0539022026730769	0.0438308924423077	0.151570886125	-0.029935963875000002	-0.0316265158365385	0.0557251787596154	-0.0258971951634615	0.0729031927884615
ENSDARG00000095540	-0.240678763461538	-0.244576989663462	-0.22395588691346202	-0.292187562067308	-0.18391256604807701	-0.232274231634615	-0.215829644548077	-0.286377919019231	-0.247389044509615	-0.22497659112500001	-0.221701095942308	-0.22364483001923102
ENSDARG00000095556	3.90770608434615	3.9677467565288502	3.74954346838462	3.8863556389038503	3.86590613546154	3.6554967374903797	3.82956792817308	3.557535879875	3.72144875609615	3.593352170875	3.5693803367692296	3.56315323981731
ENSDARG00000095627	1.64711054848077	1.705647998125	1.51598591039423	1.7024461858653799	1.4471918488173101	1.01956965388462	1.2713884261538502	1.41526745591346	1.44639897377885	1.00196774158654	1.57960764505769	1.11444037426923
ENSDARG00000095680	-0.183367135471154	-0.20450556938461498	-0.112360063903846	-0.22704753508653802	-0.163689355076923	-0.167824013259615	-0.219574346634615	-0.20173414137499998	-0.181621609663462	-0.19846603740384602	-0.16543338625	-0.18436437661538502
ENSDARG00000095705	0.553063514980769	0.511392695625	0.729394561730769	0.535667553471154	0.7071821691346151	0.721069576115385	0.685831993230769	0.650471726442308	0.5359015846442311	0.669512833384615	0.639290278057692	0.689106503086538
ENSDARG00000095743	0.118284224682692	0.0418066384423077	0.165183466798077	0.258247031221154	0.29172837679807695	0.302682769288461	0.0547252689711538	0.0294111830096154	0.317476331567308	1.1636387737403797	0.21969306545192302	1.0463770377500001
ENSDARG00000095750	0.0686392827692308	0.0712778118269231	0.237626496413462	0.0831052027692308	0.229597980884615	0.200218482057692	0.235333226538462	0.131831458826923	0.149119035826923	0.178435121644231	0.149610419009615	0.196789783288462
ENSDARG00000095754	0.0370079957211538	0.0797741906538462	0.144346712788462	-0.00234389201923077	0.306705851596154	0.154360122875	0.18514106426923105	0.10706622440384599	0.0855441623173077	0.251802416048077	-0.0177804223942308	0.160264931865385
ENSDARG00000095774	0.746339287365385	0.8011720910192309	0.838898472038462	0.7964602139519229	0.934716806230769	0.9831863583269229	0.953547500634615	0.8834405064615379	0.901186377076923	1.01369604516346	0.886225358192308	0.970726688903846
ENSDARG00000095796	-0.104049074528846	-0.180054037951923	-0.11779276725	-0.0596909493365385	-0.10130639643269199	-0.157449649788462	-0.135564235153846	-0.119158423336538	-0.10130639643269199	-0.144161608163462	-0.0739988028173077	-0.16000119549038502
ENSDARG00000095802	-0.144348254403846	-0.194823895721154	-0.169725137586538	-0.23635322563461497	-0.22395588691346202	-0.18354399811538502	-0.18134838013461502	-0.170186423336538	-0.18354399811538502	-0.20015463311538503	-0.159283019403846	-0.21219461290384603
ENSDARG00000095807	0.732604607028846	0.684472411115385	0.45953943267307706	0.8289539305576921	0.460811847798077	0.0610708772211538	0.514102812875	0.0777100104038461	0.0545728175961539	-0.00567943923076923	-0.0041456388173076895	-0.00684427030769231
ENSDARG00000095817	0.147317263432692	0.19292370031730802	0.239199525471154	0.18280480525961498	0.260221859557692	0.237626496413462	0.39347459498076903	0.27585709404807696	0.22699018066346202	0.302873013057692	0.19645318175	0.18264275834615398
ENSDARG00000095832	-0.132316689259615	-0.14097662414423098	-0.0900309179711538	-0.146507262865385	-0.15106297856730802	-0.10211489628846199	-0.174386555807692	-0.0953855465673077	-0.0954954423942308	-0.0891830656730769	-0.12277212420192302	-0.138421952548077
ENSDARG00000095863	-0.10485531121153802	-0.11413951912499999	-0.125266640355769	-0.19714777376923104	-0.0289734057403846	-0.117890948528846	-0.14902393716346202	-0.161203430548077	-0.203035081163462	-0.14181651544230803	-0.12427177268269197	-0.110361056182692
ENSDARG00000095867	-0.41489892096153796	-0.33045204167307696	-0.36096786919230794	-0.318782496509615	-0.316535980125	-0.372840470307692	-0.36260758180769204	-0.343585398009615	-0.308642874307692	-0.38360141747115395	-0.30757053212499996	-0.360193343259615
ENSDARG00000095883	0.063385272625	-0.00247465703846154	0.0332728290384615	0.0038701387019230795	0.0793192068653846	0.0760751337115385	0.0495171974807692	0.0314551043461538	0.00976840942307692	0.0479678514230769	-0.00401253159615385	0.0519786881826923
ENSDARG00000095896	-0.185199223346154	-0.21084317022115398	-0.140880854884615	-0.150234839163462	-0.1841856205	-0.271057770240385	-0.194733772711538	-0.193150965961538	-0.253341962586538	-0.22528945764423103	-0.231326473548077	-0.155706590509615
ENSDARG00000095897	3.04074531475962	3.20856477286538	3.22197745308654	2.8946718237019198	3.21498640397115	3.29655653445192	3.11661819625962	3.1881476620288502	3.21498640397115	3.38539886555769	3.46366200303846	3.35200420520192
ENSDARG00000095904	0.368541232692308	0.298783159144231	0.5693931735096149	0.39833443252884604	0.591314154211538	0.531078955721154	0.510044244471154	0.36565558864423103	0.431212595153846	0.573182167682692	0.29302335670192303	0.507365452980769
ENSDARG00000095906	-0.27882067027884605	-0.276039382336538	-0.24514996510576897	-0.24702506256730802	-0.184272047865385	-0.27507833789423103	-0.191502958173077	-0.262857422461538	-0.25437470698076897	-0.29259461379807694	-0.20827144970192302	-0.322875858759615
ENSDARG00000095912	0.23356708575	0.15254974275	0.251081852230769	0.102383626990385	0.27845341680769203	0.274574829201923	0.271164556307692	0.33009866016346195	0.285993601528846	0.31412152829807694	0.22297128407692302	0.239721473153846
ENSDARG00000095921	2.8150716998461496	2.69601716125962	2.8739460649326896	2.8150716998461496	2.85338654107692	2.8006403275096203	2.8150716998461496	2.7825066448365403	2.8102078613942303	2.7166115540769202	2.7644081875769198	2.83362444633654
ENSDARG00000095947	0.291545831115385	0.29227614531730794	0.37791611237499995	0.30471108176923106	0.43490875246153793	0.391106427653846	0.453452242576923	0.28526556682692306	0.36371450356730795	0.48477877035576894	0.29543132575	0.509599983653846
ENSDARG00000096003	2.66353971540385	2.64800750451923	2.75560392570192	2.60695443884615	2.77775165314423	2.72885883161538	2.7688867792500003	2.64039658425962	2.59623713052885	2.7424875923076897	2.54433126000962	2.7644081875769198
ENSDARG00000096031	-0.0982544370576923	-0.10151343524038499	-0.0921259360192308	-0.127032348855769	-0.13489576703846198	-0.112360063903846	-0.0628232241538462	-0.107876993125	-0.108967132423077	-0.105158141923077	-0.10353918487500001	-0.0557363655480769
ENSDARG00000096095	0.34620602451923105	0.268097542596154	0.193589294807692	0.32465930546153804	0.14273653173076903	0.10254249856730802	0.17963276636538503	0.196623069298077	0.15501586860576902	0.0571936387596154	0.185814280471154	0.147971142923077
ENSDARG00000096118	1.76109656901923	1.8806931371538502	1.8834533738076897	1.93253288798077	1.8806931371538502	1.9537221500576898	1.8486887603076898	1.8778954315288503	1.9339729758653799	1.9428704638749998	1.9382802243461499	1.9866098187019199
ENSDARG00000096229	-0.134025177528846	-0.17163500101923096	-0.23196394975961498	-0.18299768790384602	-0.176944519125	-0.194918471961538	-0.19463945181730802	-0.256146154817308	-0.21977624065384602	-0.175566593663462	-0.24835000885576897	-0.192782606634615
ENSDARG00000096257	0.0357745751538462	0.008200073586538459	0.12368115724999999	0.0485425378365385	0.457019476096154	-0.0143085693461538	0.140614600201923	-0.0412546944134615	0.0757776388653846	-0.00234389201923077	-0.0966234952211538	0.0147277542019231
ENSDARG00000096262	-0.10282926628846198	-0.0645310487211538	-0.0612711296634615	-0.111860662028846	-0.10475483897115401	-0.151894884413462	-0.0852030289615385	-0.267216166153846	-0.132222903355769	-0.0920232869903846	-0.111161186721154	-0.10161308025
ENSDARG00000096270	0.358845422240385	0.33197148792307696	0.17659807284615398	0.3940576558365379	0.17860815430769197	-0.0470096496442308	0.0968362207884615	0.0298231640865385	0.0552950585769231	-0.0746559118076923	0.00596105269230769	-0.086353494375
ENSDARG00000096306	0.0076687465	-0.0252863500961538	0.10596758308653802	-0.0514878292307692	0.0703944287596154	0.0991199702692308	0.0515474003365385	0.140614600201923	0.0365976949711538	0.0988152620288462	0.0829431531923077	0.100668953490385
ENSDARG00000096309	-0.00709960944230769	-0.0589075175384615	-0.0882533420192308	-0.0450346236346154	-0.0488655580865385	-0.0477089627884615	-0.0446895883461538	-0.0765168404807692	-0.00644273624038462	-0.0879366095384615	-0.0669808688942308	-0.0168023763846154
ENSDARG00000096319	0.28420244906730796	0.274754389173077	0.210857883903846	0.253790406432692	0.30983687902884605	0.446974102480769	0.18347075225961498	0.36774961737499995	0.40217672374038504	0.340854928692308	0.34259217606730796	0.381067839278846
ENSDARG00000096355	0.686935290817308	0.0760751337115385	0.203971862240385	0.35827180029807704	0.0131053548269231	-0.130884981971154	-0.00130939908653846	0.37320447315384603	0.586911168346154	0.0663067220961538	0.439666679951923	0.0690714932596154
ENSDARG00000096359	2.319819528625	2.3123392538269196	2.14816321456731	2.12627366359615	2.09368863879808	2.22812697359615	2.27379815760577	2.08435384159615	2.1281441115096205	2.06807760024038	2.04355014841346	2.0917987783750003
ENSDARG00000096398	-0.159376844336538	-0.157913098076923	-0.18033009209615397	-0.22426005091346202	-0.190500484567308	-0.147433340076923	-0.185562372057692	-0.179062835394231	-0.19827685	-0.20998090494230803	-0.15826459984615399	-0.207689582903846
ENSDARG00000096415	0.5890751279711539	0.604459281375	0.514983197278846	0.601693630057692	0.610750095557692	0.691013490615385	0.551192745355769	0.588121202576923	0.6400627279134621	0.626459085826923	0.631827057913461	0.696257316528846
ENSDARG00000096420	-0.326185948490385	-0.262857422461538	-0.296823627923077	-0.26396100665384603	-0.214243241086538	-0.21191130842307698	-0.235264439192308	-0.293632998278846	-0.280002503721154	-0.25411281977884603	-0.30277740938461495	-0.268400965163462
ENSDARG00000096428	0.17895581064423102	0.190909734423077	0.11172331455769198	0.23462665238461497	0.151570886125	0.234266227788462	0.257888510086538	0.124149064461538	0.12096857669230802	0.171021064009615	0.175461064423077	0.116272735355769
ENSDARG00000096447	-0.322184656711538	-0.293423850567308	-0.29259461379807694	-0.253472826076923	-0.27949517870192303	-0.26074691696153895	-0.179514150528846	-0.21249305628846202	-0.240678763461538	-0.18299768790384602	-0.29991321374038504	-0.243648988615385
ENSDARG00000096454	-0.33389355179807695	-0.37621148794230796	-0.36604466809615394	-0.33478217958653805	-0.37976681450000005	-0.36180307171153797	-0.33003484925961496	-0.380998415384615	-0.322184656711538	-0.33478217958653805	-0.36425080817307703	-0.34472043391346197
ENSDARG00000096457	1.2931881171153798	1.27982708138462	1.19682253911538	1.28524203419231	1.20279339875	1.31018371951923	1.26194254179808	1.27801099083654	1.347415128125	1.35463109796154	1.3641009063269198	1.3512914298076901
ENSDARG00000096502	0.102695907615385	0.100521007913462	0.36717050877884605	0.0846316218365385	0.357131781682692	0.323517539557692	0.28205282435576895	0.0863022829423077	0.0974530371346154	0.46444686797115403	0.0630970067788462	0.506036088971154
ENSDARG00000096515	-0.213558795884615	-0.257174498509615	-0.20257417285576898	-0.230812328365385	-0.23667664660576898	-0.19463945181730802	-0.24702506256730802	-0.22138987331730803	-0.234942564913462	-0.268250633211538	-0.23345218301923104	-0.17320594630769198
ENSDARG00000096554	-0.14181651544230803	-0.110759273230769	-0.10201684159615401	-0.08489002400000001	-0.21026696248076898	-0.132031505596154	-0.12397310615384599	-0.136606232528846	-0.19251310871153798	-0.131651560355769	-0.0898103063461538	-0.147341050480769
ENSDARG00000096562	0.659905310115385	0.419521864682692	0.255385138798077	0.35231148589423106	0.274574829201923	0.447387104288462	0.360588526548077	0.28312641478846196	0.323903367730769	0.216890521692308	0.39170967411538504	0.175944636375
ENSDARG00000096597	0.23253861243269197	0.236037055798077	0.36447991579807704	0.208276442269231	0.31598956525	0.238683081692308	0.278636144740385	0.232707249057692	0.189031722528846	0.250384965173077	0.26556625779807697	0.272949037432692
ENSDARG00000096603	0.104853665490385	0.14094156482692302	0.0569042590961538	0.258791340163462	0.21880480325961502	0.221938401423077	0.26199584404807696	0.139179278778846	0.20277104146153802	0.0920542829038462	0.145185295923077	0.0346776215865385
ENSDARG00000096628	-0.0244352049134615	-0.0446895883461538	-0.00117339801923077	-0.0646434475673077	0.0274786119038462	-0.0235801110576923	-0.0360635986538462	-0.0870866840576923	-0.0448045731730769	0.0112501198653846	-0.0575366916538462	-0.0240651196538462
ENSDARG00000096631	0.5639011883365379	0.502231994923077	0.551656892548077	0.43161796608653796	0.493849533490385	0.491220855134615	0.480896693451923	0.441542890278846	0.44215496158653794	0.364083764384615	0.395483876769231	0.35117197842307696
ENSDARG00000096632	0.24823964501923104	0.19796524689423103	0.30507686936538503	0.210857883903846	0.318600378884615	0.30909626375961496	0.278078131365385	0.11843637508653801	0.20483230865384602	0.18097735597115397	0.130548281461538	0.17446758024999998
ENSDARG00000096637	-0.0266484809134615	-0.021095839874999998	0.142081645105769	-0.024788307125	-0.0306667649519231	-0.024788307125	-0.0733483310384615	-0.0425651374038462	0.0226904162115385	-0.0413724167211538	-0.0140615273846154	0.0104450802884615
ENSDARG00000096651	0.548830928471154	0.5256378284903851	0.662032123605769	0.494506688182692	0.5861846037403851	0.592800247576923	0.582770982442308	0.620365452692308	0.537063151519231	0.555647754288461	0.548345416365385	0.6221349327692309
ENSDARG00000096668	0.9601902703365379	0.917306489865385	1.23350998458654	0.9500579058365379	1.1495434364038501	1.23865214885577	1.1444073201923102	0.890132927971154	0.876306298019231	1.1766405837019198	0.9085318336538459	1.1813409852019199
ENSDARG00000096672	-0.407754490105769	-0.36260758180769204	-0.441268611634615	-0.380998415384615	-0.42944216668269203	-0.441268611634615	-0.35207228071153795	-0.392461018432692	-0.42308064243269206	-0.41237428809615395	-0.30302207792307695	-0.501887130269231
ENSDARG00000096689	0.00334557390384615	-0.0914005626442308	0.0231002364038462	-0.0595755422403846	0.0229621467403846	-0.0471309276153846	0.00114580401923077	-0.0613831783653846	-0.0790089618653846	-0.0889708813653846	0.0552950585769231	-0.131841429682692
ENSDARG00000096711	0.151732825471154	0.166023400836538	0.18097735597115397	0.21409097420192302	0.143049751807692	0.227157721846154	0.147476722173077	0.11203445498076899	0.222802782913462	0.208449637586538	0.18886497369230804	0.24948767438461497
ENSDARG00000096712	-0.15161819572115398	-0.208840610490385	-0.23430521342307697	-0.148654000990385	-0.140504441423077	-0.13374383027884598	-0.213758136442308	-0.0292057583846154	-0.24786565653846201	-0.210561483461538	-0.188196303221154	-0.21385384636538501
ENSDARG00000096714	0.007272596586538459	0.132145076240385	0.181978233336538	0.10706622440384599	0.103150837567308	0.160093323538462	0.18937047492307701	0.13230033446153802	0.136462326605769	0.0783018354134615	0.12064539297115401	0.18750712744230802
ENSDARG00000096749	0.5299378720480771	0.4371864085	0.679301520125	0.448213082480769	0.6536398214230771	0.569870315894231	0.572001609932692	0.6512619260673079	0.48284883434615394	0.635171763798077	0.543940989692308	0.6763469370961539
ENSDARG00000096792	-0.0577636636346154	-0.0145620309230769	-0.102929356971154	-0.0228361021826923	0.0294111830096154	-0.0015643583557692301	-0.0644114466442308	-0.0908829916442308	-0.0676452279134615	-0.0731339157884615	-0.0778277092403846	-0.0181502534711538
ENSDARG00000096808	0.600182826932692	0.542351647211538	0.900480615596154	0.468708195817308	0.9727168566057691	1.05844252550962	0.768435000144231	0.806912606211538	0.839575445644231	1.0040521404326899	0.808820669682692	1.02040676740385
ENSDARG00000096811	-0.161203430548077	-0.15207630561538502	-0.0925386520673077	-0.16552158861538502	-0.116318280548077	-0.142749308663462	-0.13680201525	-0.171822218211538	-0.175566593663462	-0.143407445951923	-0.0712679892692308	-0.0399600545769231
ENSDARG00000096829	1.48310467204808	2.08994518753846	1.1359501485961498	2.04521062069231	0.899413551903846	1.20887092023077	1.08118768603846	0.956235935586538	1.56691089897115	1.08254019648077	1.29011974361538	1.47992153959615
ENSDARG00000096832	-0.201168776432692	-0.287131861961539	-0.201920406067308	-0.21484098907692303	-0.297471384576923	-0.360193343259615	-0.17758576666346199	-0.29097287235576896	-0.3277033479519231	-0.21738392098076897	-0.20312482198076898	-0.0324602715096154
ENSDARG00000096849	0.855259216798077	1.56598638380769	0.513203992307692	1.4611950136730802	0.431418415192308	0.559882624538462	0.398954265076923	0.596486415	1.1626009893653797	0.368541232692308	0.8631469985096151	0.739873433557692
ENSDARG00000096867	-0.0232189312884615	-0.125362238201923	-0.0134286866826923	-0.124962022875	-0.0110412867403846	-0.0585718222403846	-0.0206012614326923	-0.0887637980673077	-0.0330631166442308	-0.0404304550288462	-0.0411322588461538	0.0339817993942308
ENSDARG00000096877	0.475323744278846	0.508925097192308	0.5959989635961539	0.4958351354519229	0.626201126173077	0.5701089364807691	0.6069875688461539	0.49056275591346205	0.469981961086538	0.601452925423077	0.494954773509615	0.597484129682692
ENSDARG00000096883	-0.17566185253846203	-0.149307674432692	-0.0876045051826923	-0.11739797170192301	-0.170004826826923	-0.2101736545	-0.172839801490385	-0.18892280878846202	-0.183367135471154	-0.16570824232692302	-0.115921367605769	-0.17776704941346202
ENSDARG00000096905	-0.221494622163462	-0.247269050288462	-0.266071732807692	-0.24238450778846202	-0.264234534932692	-0.270751085605769	-0.265793700903846	-0.24751076965384602	-0.26781714624038505	-0.31318033541346196	-0.240562398259615	-0.272892249182692
ENSDARG00000096961	-0.316221237240385	-0.241147360221154	-0.31559689357692305	-0.270902655048077	-0.275229296096154	-0.26986013299038497	-0.27783133594230797	-0.29238175064423105	-0.29704073998076896	-0.281546016048077	-0.28693647757692303	-0.266780029682692
ENSDARG00000096962	-0.139934533951923	-0.111259442903846	-0.19846603740384602	-0.164147633951923	-0.0599142418653846	-0.17933250823076896	-0.0686306404038462	-0.14350200027884602	-0.14827832710576902	-0.102929356971154	-0.115033762721154	-0.129442599759615
ENSDARG00000096989	-0.0613831783653846	-0.12141031530769199	-0.11856936239423099	-0.125650645855769	0.0263869747307692	0.0211836947019231	-0.156439066038462	-0.0620503329326923	-0.11975114892307699	0.0288527123269231	-0.19305863903846202	-0.0762876766634615
ENSDARG00000096994	-0.190407802576923	-0.0806048950961538	0.0175579392692308	-0.0882533420192308	-0.0840489183557692	-0.18327799447115398	-0.10384462561538499	-0.192782606634615	-0.14780948775	-0.124666273951923	-0.0190309592403846	-0.10374133884615401
ENSDARG00000097006	-0.182906763442308	-0.12277212420192302	-0.16102313626923098	-0.219067629846154	-0.13241519089423098	-0.0864625939615385	-0.14780948775	-0.10495080016346199	-0.12397310615384599	-0.179062835394231	-0.16552158861538502	-0.10886690340384599
ENSDARG00000097008	-0.17401673866346198	-0.13374383027884598	-0.23933135564423103	-0.208928441740385	-0.196138172528846	-0.201548551875	-0.210751307105769	-0.193702198721154	-0.150875582442308	-0.24376579428846198	-0.260328455201923	-0.211131711615385
ENSDARG00000097035	-0.17749834640384599	-0.197528703201923	-0.214436118298077	-0.216217240586538	-0.230910767730769	-0.19333356933653797	-0.21123422489423105	-0.219882673173077	-0.23899537423076897	-0.167640231711538	-0.22704753508653802	-0.24549654404807697
ENSDARG00000097040	0.00114580401923077	0.000376829596153846	0.00012080961538461499	-0.000394908509615385	0.0794642675480769	-0.0250380766057692	0.0191671975576923	-0.0170495590865385	0.0049106143269230795	0.0156580577788462	-0.00274167324038462	0.0463940305096154
ENSDARG00000097057	1.2876700390673101	1.43591295093269	0.9683821016057691	1.36136130477885	0.912187927009615	1.27255192005769	0.7775223016346151	1.32903623238462	1.36691428671154	1.27677989251923	1.3414772857403798	1.4037180764230799
ENSDARG00000097102	1.61823471269231	1.56691089897115	1.5569614270192302	1.91089841625962	1.5352125647884598	1.26311030605769	1.35934721874038	1.2228140493942299	1.2420937300384598	1.3493539331634599	1.0307015220576898	1.22228285053846
ENSDARG00000097155	-0.16000119549038502	-0.0979439177403846	-0.126823520480769	-0.16570824232692302	-0.170820154221154	-0.12876890224999998	-0.0859366958653846	-0.189936432365385	-0.139654254413462	-0.146026312288462	-0.127613672403846	-0.135564235153846
ENSDARG00000097157	-0.0755199823076923	-0.0311453549903846	-0.0470096496442308	0.22663309657692302	-0.0507977587019231	-0.0688474430769231	-0.10394581706730802	-0.0423276500480769	-0.0950812881923077	-0.06630649837500001	-0.0321121667692308	-0.073786351125
ENSDARG00000097160	-0.115729886634615	-0.0101552516346154	-0.207099821461538	0.0835469121346154	-0.168181965788462	-0.156529633278846	-0.126629515923077	-0.215130815721154	-0.10695825674038499	-0.179514150528846	-0.257174498509615	-0.122295495480769
ENSDARG00000097205	1.0112244792403802	0.8823855836538459	0.5724617034615379	1.13295936008654	0.5705945645769229	0.6244403994134621	0.378118217730769	1.0789256133557699	1.0057249149230798	0.6539035387596149	1.32513583639423	0.771460148317308
ENSDARG00000097207	0.0149970334326923	-0.0742196922019231	-0.0266484809134615	0.0111157913557692	-0.0015643583557692301	0.0488145769326923	0.0104450802884615	-0.015673633500000003	-0.00130939908653846	0.0396858252884615	0.0452564003365385	0.0117877538942308
