Symbols	Gene	SRR1914395	SRR1914394	SRR1914393	SRR1914392
NA	ENSDARG00000106749	-0.19473006962576014	-0.019694615077553226	0.007214112055250924	-0.023065509340240677
NA	ENSDARG00000106754	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106756	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106760	0.3595844789138235	0.4713221528666395	0.6464050983704481	0.6526151372082405
NA	ENSDARG00000106762	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.11119845508571805
NA	ENSDARG00000106763	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106768	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106769	-0.19473006962576014	-0.14980525865688948	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106775	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106786	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106791	-0.08859077854834145	-0.08137818598016924	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106796	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106802	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106803	-0.052136273702680785	-0.07560236154163548	-0.07307576295024384	-0.07326653614938768
NA	ENSDARG00000106808	0.34608126788186494	0.3384223185741937	0.5317170904382392	0.5345554764981564
NA	ENSDARG00000106809	-0.09745429602390354	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106810	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106813	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106819	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106837	-0.19473006962576014	-0.15062869871224976	-0.19810827193828007	-0.1283085748996072
mir196c	ENSDARG00000106838	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106840	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106841	-0.08028108979122706	-0.21578982813716663	-0.0808155474093212	-0.040299272326843626
NA	ENSDARG00000106853	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106858	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106861	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106862	-0.11215763849421564	-0.11863994712043387	-0.10440513736182634	-0.0838186163386733
NA	ENSDARG00000106866	-0.10913807626940462	-0.1472000211958836	-0.0178184698527262	0.05083154793424889
NA	ENSDARG00000106867	-0.08859077854834145	-0.12029402067385997	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106869	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
synpo	ENSDARG00000106873	1.0535406463957968	0.7557320933829995	0.6270037482939774	0.44096017674498766
NA	ENSDARG00000106879	-0.1105045750297445	-0.21578982813716663	-0.02792859377130737	-0.09357247615937278
NA	ENSDARG00000106898	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106914	-0.013953286525957922	0.032189172398232976	0.06372209125443948	-0.03819506204011761
NA	ENSDARG00000106928	-0.19473006962576014	-0.12589122411847622	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106940	-0.19473006962576014	-0.12040875294732323	-0.04841045714767689	-0.020236094138372067
NA	ENSDARG00000106947	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106953	-0.19473006962576014	-0.15046162717726116	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106963	-0.19473006962576014	-0.09132247078449865	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106966	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106969	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106972	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106976	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106981	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000106982	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
znf821	ENSDARG00000106989	0.7203919116588627	0.6858197726050794	0.43420255900752314	0.30814832772907974
NA	ENSDARG00000106991	-0.10963488862133097	-0.025970323859767584	-0.028518460192178414	-0.10948857758507735
NA	ENSDARG00000106996	-0.19473006962576014	-0.11630339163294683	-0.08491022830441265	-0.20487679410304563
NA	ENSDARG00000106997	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
LOC794656	ENSDARG00000106998	-0.19473006962576014	-0.21578982813716663	-0.01670685339358063	-0.20487679410304563
NA	ENSDARG00000107000	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107005	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107007	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107017	-0.0675016904173321	-0.034718970371696384	-0.05294331877493377	-0.20487679410304563
NA	ENSDARG00000107018	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107021	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107022	0.006200135352937668	-0.09446884527744814	-0.057197054754327833	-0.20487679410304563
NA	ENSDARG00000107023	-0.19473006962576014	-0.21578982813716663	-0.08150388815521917	-0.20487679410304563
NA	ENSDARG00000107024	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107029	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107036	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107038	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107053	0.5567670773621591	0.5375755922070821	0.6113411828188908	0.4783164228035919
NA	ENSDARG00000107054	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107059	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107060	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107065	-0.08596038344693535	0.015673316116659345	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107066	0.19153778664079868	0.16236474222512504	0.06571310469240792	0.15845049012499485
NA	ENSDARG00000107069	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107073	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
syt19	ENSDARG00000107077	-0.09300611443898386	-0.11277282221424859	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107086	0.172142650528877	0.09003838642203105	0.39631665193804233	0.24322779995907987
NA	ENSDARG00000107092	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107096	0.017480014729028232	-0.11749752142609599	-0.19810827193828007	-0.13173517719495936
NA	ENSDARG00000107106	-0.04810425378069488	-0.0862664207257705	-0.0354506885472058	-0.0670332706210892
NA	ENSDARG00000107114	-0.19473006962576014	0.0010026934312186648	-0.19810827193828007	-0.20487679410304563
LOC101883074	ENSDARG00000107130	0.6317052508061515	0.5754083005085846	0.43751264219653074	0.3616752531199097
NA	ENSDARG00000107143	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107150	-0.19473006962576014	-0.117034224857559	-0.19810827193828007	-0.07259258278229588
NA	ENSDARG00000107157	-0.19473006962576014	-0.14936059622482684	-0.19810827193828007	-0.05516158598469798
NA	ENSDARG00000107158	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107164	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107168	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107169	-0.19473006962576014	-0.14868497223241428	-0.11431299388558586	-0.05096799033282606
NA	ENSDARG00000107172	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107174	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.13150874638298374
NA	ENSDARG00000107175	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107177	0.1797106442914951	0.11947464277807451	0.1111832123877248	0.1489429622931514
NA	ENSDARG00000107179	-0.10913807626940462	-0.15027974731432522	-0.11836977378368892	-0.07655434617676991
NA	ENSDARG00000107180	-0.10913807626940462	-0.08425012993461672	-0.048824945074816786	0.030014550847554188
NA	ENSDARG00000107182	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107196	-0.19473006962576014	-0.12498270471404288	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107203	-0.1043214002736204	-0.21578982813716663	-0.011139583520142292	-0.20487679410304563
NA	ENSDARG00000107205	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107213	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107215	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
LOC110437821	ENSDARG00000107226	-0.19473006962576014	-0.07454876731700255	-0.19810827193828007	-0.021886175997374267
NA	ENSDARG00000107234	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.13227605564796918
NA	ENSDARG00000107236	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.12134860962017854
NA	ENSDARG00000107246	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107247	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107253	-0.07754370134809177	-0.15017114482464897	-0.10440513736182634	-0.01336947822818113
NA	ENSDARG00000107258	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107261	-0.19473006962576014	-0.14874045700514887	-0.11441372902426614	-0.09211032437507083
NA	ENSDARG00000107265	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107267	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.1079693744289656
NA	ENSDARG00000107268	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.07237395638173788
NA	ENSDARG00000107280	-0.04162118775954245	-0.008371541141975308	-0.025934710650286855	3.6628422718255557e-4
NA	ENSDARG00000107282	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107283	-0.19473006962576014	-0.12103005928462002	-0.19810827193828007	-0.0690927755558197
NA	ENSDARG00000107286	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107291	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107292	-0.19473006962576014	-0.21578982813716663	-0.11855495811335229	-0.20487679410304563
fam196a	ENSDARG00000107296	0.5144007717800947	0.3455354626731476	0.11433027862962393	0.12555493864040312
NA	ENSDARG00000107303	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107309	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107312	-0.09745429602390354	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107314	-0.19473006962576014	-0.21578982813716663	-0.07842212080735994	-0.20487679410304563
NA	ENSDARG00000107316	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107318	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107324	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107327	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107336	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107337	-0.19473006962576014	-0.14237048426816923	-0.09081872150747246	-0.20487679410304563
NA	ENSDARG00000107345	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
LOC100006777	ENSDARG00000107353	0.07562663447883478	0.33184992258638224	0.14090076897264217	-0.046633000221816
NA	ENSDARG00000107356	-0.19473006962576014	-0.13187677850085	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107368	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107376	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107379	-0.19473006962576014	-0.1221307234432777	-0.19810827193828007	-0.0942548728043354
aars2	ENSDARG00000107385	0.6523293290918635	0.5563148922591465	0.9564774492414554	0.8409054245130463
NA	ENSDARG00000107394	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107397	-0.19473006962576014	-0.097136806843312	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107403	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107408	0.41292140994871257	0.4446178779391219	0.28270883835996086	0.20527532533735435
NA	ENSDARG00000107416	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107418	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107423	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
zgc:174704	ENSDARG00000107425	-0.19473006962576014	-0.11834103789385098	-0.005755044372888452	0.02668053881752223
LOC100534777	ENSDARG00000107431	-0.10152816055161049	-0.05682965237295644	0.07279669791586853	0.04346504429283657
NA	ENSDARG00000107439	-0.19473006962576014	-0.13004727854111192	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107441	1.3792129300958378	1.1890749832046357	0.7436732942592359	0.4752389085884842
NA	ENSDARG00000107442	0.20099327989733254	0.23665949977657272	0.13744793473178213	0.28856693590679156
hrh2a	ENSDARG00000107444	-0.19473006962576014	-0.10822965365174686	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107445	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107448	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107453	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107454	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107462	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107472	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.10771266509846722
NA	ENSDARG00000107479	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107482	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
si:dkey-79f11.10	ENSDARG00000107486	0.9764336936169955	0.7159170005769471	0.5874449693458279	0.47408761755245954
NA	ENSDARG00000107487	-0.19473006962576014	-0.10957657712036384	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107490	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107502	-0.19473006962576014	-0.15037848140852567	-0.05373347553851719	-0.09211032437507083
LOC103910708	ENSDARG00000107506	0.14207255964038631	0.016169466156181457	0.0629212252293566	0.09522493201791807
NA	ENSDARG00000107507	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
tgs1	ENSDARG00000107511	0.9404348407013386	0.65029731298050375	0.8219542908103721	0.8236512035260568
NA	ENSDARG00000107514	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107521	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107525	-0.08574408273640427	-0.11233191428647486	-0.19810827193828007	-0.20487679410304563
smkr1	ENSDARG00000107526	0.2759274563403405	0.2439537011188319	0.383080843302461	0.33531142783352097
NA	ENSDARG00000107527	-0.0513017943174565	-0.05177185112504351	-0.010702528572026693	-0.018800239068909402
erich2	ENSDARG00000107534	0.36417189168931047	0.339558165472101	0.48611264427106227	0.5610153004166386
NA	ENSDARG00000107556	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.1288831376695324
NA	ENSDARG00000107560	-0.0022443141059738116	-0.06907699900830525	-0.19810827193828007	-0.20487679410304563
fam196ab	ENSDARG00000107576	0.017132896238189445	0.082588521030951	0.052146913112927185	-0.019269468887137983
NA	ENSDARG00000107593	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107595	-0.19473006962576014	-0.10957657712036384	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107613	-0.19473006962576014	-0.1282508606718674	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107622	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107629	-0.19473006962576014	-0.21578982813716663	0.032509571163861495	0.5916830930466126
NA	ENSDARG00000107630	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107631	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107642	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107646	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107649	-0.19473006962576014	-0.21578982813716663	-0.061265840276971933	-0.20487679410304563
NA	ENSDARG00000107663	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107678	-0.19473006962576014	-0.10424765908679548	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107680	0.0041894676759242615	-0.04533940129736177	-0.019694615077553226	-0.043766077488837124
NA	ENSDARG00000107682	-0.08859077854834145	-0.14437660431196522	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107688	-0.11283129897830609	-0.10447977171653061	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107692	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107702	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107704	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.12134860962017854
NA	ENSDARG00000107707	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107724	-0.02371602572284702	-0.14501709742555663	-0.05294331877493377	-0.20487679410304563
NA	ENSDARG00000107728	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107729	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107731	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107732	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107737	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107742	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107748	-0.10969274439900152	-0.08240563159461159	-0.19810827193828007	-0.08809466506465821
NA	ENSDARG00000107753	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107760	0.982398420227247	1.4895090096758126	0.9135026995134625	0.8451510315210596
NA	ENSDARG00000107769	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107770	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107773	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107778	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107781	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107783	-0.19473006962576014	-0.21578982813716663	-0.09721266915491567	-0.20487679410304563
NA	ENSDARG00000107785	-0.07248092328473105	-0.21578982813716663	-0.08830473616969954	-0.20487679410304563
NA	ENSDARG00000107793	-0.11318809761321377	-0.1477136282087075	-0.19810827193828007	-0.07901290910174948
NA	ENSDARG00000107795	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107805	-0.19473006962576014	-0.21578982813716663	-0.09721266915491567	-0.20487679410304563
NA	ENSDARG00000107807	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107812	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107819	-0.19473006962576014	-0.1173519459391073	-0.19810827193828007	-0.12822216117821467
NA	ENSDARG00000107820	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107826	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.13184834348531876
NA	ENSDARG00000107829	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107835	-0.08391054913961088	-0.11700579579384379	-0.10440513736182634	-0.043766077488837124
NA	ENSDARG00000107839	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107847	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107850	-0.19473006962576014	-0.09930113800758308	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107858	0.1411802086994365	0.16709751405121975	0.323693538690222	0.24986926613148075
NA	ENSDARG00000107860	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107867	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107885	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107888	-0.19473006962576014	-0.10957657712036384	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107892	-0.19473006962576014	-0.21578982813716663	-0.09721266915491567	-0.20487679410304563
NA	ENSDARG00000107912	0.3302688554561271	0.19927732515139734	0.5533620645785091	0.520321977133569
NA	ENSDARG00000107913	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107917	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107921	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107923	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
mir124-4	ENSDARG00000107926	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107930	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107934	-0.19473006962576014	-0.06516950483081632	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107936	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107942	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107947	0.8298483191854051	0.6381459737725265	0.7129922126737955	0.5174507199304335
NA	ENSDARG00000107950	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107952	-0.19473006962576014	-0.12108841772710177	-0.19810827193828007	-0.09840527639399146
NA	ENSDARG00000107957	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107962	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107965	-0.19473006962576014	-0.13038746383753325	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107970	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107977	-0.19473006962576014	-0.13647691602502862	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107978	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000107988	-0.19473006962576014	-0.10957657712036384	-0.19810827193828007	-0.20487679410304563
LOC794939	ENSDARG00000107989	0.2400602326326528	0.12835008455528268	0.14537589693277073	0.08146417077171844
NA	ENSDARG00000108005	-0.07839008504350878	-0.14828970251225934	-0.19810827193828007	-0.04731285925233811
NA	ENSDARG00000108006	0.24542585547302262	0.22922096856497606	0.12771479112900444	0.14243772548882916
NA	ENSDARG00000108016	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108019	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108024	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108025	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108028	-0.19473006962576014	-0.15003020710797316	-0.08491022830441265	-0.20487679410304563
NA	ENSDARG00000108030	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108036	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108038	0.43892624790027995	0.22323579630740223	0.2567530622472292	0.22138843849813694
NA	ENSDARG00000108044	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108047	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108052	-0.10913807626940462	-0.10111588692585713	-0.06026430144402909	-0.03918626000787242
NA	ENSDARG00000108055	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000108057	-0.10969274439900152	-0.1192880325203342	-0.19810827193828007	-0.08809466506465821
